monthyear,business_level,category,brand,Sales Amount,Spend on meta Amount,Spend on tv Amount,Spend on ucontent Amount,Spend on youtube Amount
2019-04-01,Business Unit 3,Category 13,Brand 51,70800043424.75198,6755000708.740789,0.0,0.0,0.0
2019-05-01,Business Unit 3,Category 13,Brand 51,72681151917.53024,5973709661.78404,1983603105.917398,0.0,0.0
2019-06-01,Business Unit 3,Category 13,Brand 51,79687902649.87032,7741977316.5,0.0,0.0,1570795000.0
2019-07-01,Business Unit 3,Category 13,Brand 51,77826407238.55045,9193229689.55096,2307173844.602078,0.0,1570795000.0
2019-08-01,Business Unit 3,Category 13,Brand 51,81253382007.33376,2762226607.674598,2603125424.863584,0.0,1256636000.0
2019-09-01,Business Unit 3,Category 13,Brand 51,73474886437.12544,2433591083.42272,2792180795.68818,0.0,0.0
2019-10-01,Business Unit 3,Category 13,Brand 51,78927618743.87039,7488841249.42782,9082743537.528883,0.0,1119546322.501965
2019-11-01,Business Unit 3,Category 13,Brand 51,67645578070.52597,2658031515.537204,5700350364.635356,0.0,0.0
2019-12-01,Business Unit 3,Category 13,Brand 51,68895465143.52527,2156787075.131266,3488383683.610408,0.0,7446807116.90152
2020-01-01,Business Unit 3,Category 13,Brand 51,66405767660.018,4952259806.97333,9114662326.098242,0.0,1570795000.0
2020-02-01,Business Unit 3,Category 13,Brand 51,62829240232.468,1947785800.0,9589679162.462904,0.0,0.0
2020-03-01,Business Unit 3,Category 13,Brand 51,64224812421.89999,9430454707.105,7736792750.521665,0.0,968881074.1026577
2020-04-01,Business Unit 3,Category 13,Brand 51,44721671219.739,2780307150.0,8048259792.19392,0.0,0.0
2020-05-01,Business Unit 3,Category 13,Brand 51,42213984652.6,3421417704.48,7934412424.149515,0.0,0.0
2020-06-01,Business Unit 3,Category 13,Brand 51,46707023838.8,2810491546.72,4630053502.139306,0.0,0.0
2020-07-01,Business Unit 3,Category 13,Brand 51,41866562497.68,3591759401.53228,6866149361.758368,0.0,0.0
2020-08-01,Business Unit 3,Category 13,Brand 51,45878945953.696,7373848062.2448,7042637512.851034,0.0,3626745482.127886
2020-09-01,Business Unit 3,Category 13,Brand 51,45088866856.278,2677537279.362853,6279423606.434744,0.0,1114348040.339814
2020-10-01,Business Unit 3,Category 13,Brand 51,41913744781.254,2561764012.445,12514002208.69178,0.0,0.0
2020-11-01,Business Unit 3,Category 13,Brand 51,46245360905.119995,2315594297.9162,7270389724.007976,0.0,0.0
2020-12-01,Business Unit 3,Category 13,Brand 51,46212071046.68499,3006907834.950593,7415307030.842718,0.0,0.0
2021-01-01,Business Unit 3,Category 13,Brand 51,44835322322.056,1696458600.0,9388101361.52,0.0,0.0
2021-02-01,Business Unit 3,Category 13,Brand 51,40490498953.83,2457527628.565915,9877370074.848,0.0,942477000.0
2021-03-01,Business Unit 3,Category 13,Brand 51,42299262484.832,1548324384.82625,5655347061.495999,0.0,0.0
2021-04-01,Business Unit 3,Category 13,Brand 51,46714956353.549995,1994909650.0,5699172870.314,0.0,0.0
2021-05-01,Business Unit 3,Category 13,Brand 51,47613065934.616005,1979696374.7614,8427835736.462999,0.0,0.0
2021-06-01,Business Unit 3,Category 13,Brand 51,46712217829.547,1382299600.0,9835972243.8615,0.0,0.0
2021-07-01,Business Unit 3,Category 13,Brand 51,32090914593.760002,1673938866.0666,5746110738.186,0.0,0.0
2021-08-01,Business Unit 3,Category 13,Brand 51,37781810316.90101,1005308800.0,5893806937.174,0.0,0.0
2021-09-01,Business Unit 3,Category 13,Brand 51,37187964041.494,971279913.9333999,4814334904.7871,0.0,0.0
2021-10-01,Business Unit 3,Category 13,Brand 51,41842039246.14,219911300.0,6283594375.721,0.0,0.0
2021-11-01,Business Unit 3,Category 13,Brand 51,40596457873.03199,854270005.80062,4446296882.3055,0.0,0.0
2021-12-01,Business Unit 3,Category 13,Brand 51,40881648899.96,1687033830.0,4229414175.59638,0.0,2827431000.0
2022-01-01,Business Unit 3,Category 13,Brand 51,39668008889.1954,1665042700.0,9197405552.614124,0.0,785397500.0
2022-02-01,Business Unit 3,Category 13,Brand 51,35766143867.611984,6301297549.53,9090267147.008549,0.0,0.0
2022-03-01,Business Unit 3,Category 13,Brand 51,37728783576.3705,3755381287.84,4395747034.162799,0.0,0.0
2022-04-01,Business Unit 3,Category 13,Brand 51,34592209061.9737,3055623531.24,4429811640.107699,0.0,0.0
2022-05-01,Business Unit 3,Category 13,Brand 51,43939715331.584,1460839350.0,5337629299.759899,0.0,1570795000.0
2022-06-01,Business Unit 3,Category 13,Brand 51,43011827655.6327,35060492098.22214,6795762641.2134,0.0,3141590000.0
2022-07-01,Business Unit 3,Category 13,Brand 51,40763774778.11729,1523671150.0,13577024590.48598,0.0,0.0
2022-08-01,Business Unit 3,Category 13,Brand 51,42274259198.34,2629651759.920995,10118051577.02388,0.0,0.0
2022-09-01,Business Unit 3,Category 13,Brand 51,42260493379.278,2183405050.0,10118051577.02388,0.0,0.0
2022-10-01,Business Unit 3,Category 13,Brand 51,37708062434.128,4988968283.95612,7270439038.128223,0.0,0.0
2022-11-01,Business Unit 3,Category 13,Brand 51,35722648554.062,4274143411.678441,7039970063.650374,0.0,0.0
2022-12-01,Business Unit 3,Category 13,Brand 51,38789804233.874016,8430092429.592661,0.0,0.0,0.0
2023-01-01,Business Unit 3,Category 13,Brand 51,36535535594.88,3507651359.18632,21367711560.9322,0.0,0.0
2023-02-01,Business Unit 3,Category 13,Brand 51,29140182469.44001,7425931955.067679,5864688481.941,0.0,0.0
2023-03-01,Business Unit 3,Category 13,Brand 51,43755399502.92,16211136585.346,3418914359.904399,0.0,0.0
2023-04-01,Business Unit 3,Category 13,Brand 51,42168032615.670006,11608029581.81664,3445409053.4171,0.0,0.0
2023-05-01,Business Unit 3,Category 13,Brand 51,39708019990.94,7684166367.93892,9219541517.7671,0.0,0.0
2023-06-01,Business Unit 3,Category 13,Brand 51,35487955130.634995,18686602144.64934,6373302698.0823,0.0,0.0
2023-07-01,Business Unit 3,Category 13,Brand 51,41054019146.808,6509947006.50319,6218337835.227426,0.0,0.0
2023-08-01,Business Unit 3,Category 13,Brand 51,36599453128.383995,10796248823.64283,7911225206.16198,0.0,1256636000.0
2023-09-01,Business Unit 3,Category 13,Brand 51,36438136251.79199,5579507952.321826,4938851168.237489,0.0,1525413152.23023
2023-10-01,Business Unit 3,Category 13,Brand 51,36238603503.645,6324151352.604183,0.0,0.0,0.0
2023-11-01,Business Unit 3,Category 13,Brand 51,31466668094.39999,6136153588.0,7318946150.62556,0.0,462073394.97986
2023-12-01,Business Unit 3,Category 13,Brand 51,27980385352.871998,10161228140.84695,7203585636.93299,0.0,732531904.18696
2024-01-01,Business Unit 3,Category 13,Brand 51,28976393249.54152,7539816000.0,5679395078.433519,0.0,1752852628.63928
2024-02-01,Business Unit 3,Category 13,Brand 51,25603503856.91175,7476984200.0,3319622422.145924,0.0,1372128363.406876
2024-03-01,Business Unit 3,Category 13,Brand 51,25958482019.21376,8953531500.0,6528673388.814443,0.0,797571668.1235547
2024-04-01,Business Unit 3,Category 13,Brand 51,28952452649.282417,7838267050.0,5171686693.940995,0.0,734728826.2026042
2024-05-01,Business Unit 3,Category 13,Brand 51,23922791523.67572,7639404403.0,5008918254.199967,0.0,813950072.8108324
2024-06-01,Business Unit 3,Category 13,Brand 51,23038786225.885,8644359309.16968,4269203911.155044,0.0,1456763423.189456
2024-07-01,Business Unit 3,Category 13,Brand 51,26536776720.47382,8973951835.0,4199080924.058999,0.0,0.0
2024-08-01,Business Unit 3,Category 13,Brand 51,23817970810.435543,8285610264.601968,4196128426.3611,0.0,2194219948.44228
2024-09-01,Business Unit 3,Category 13,Brand 51,30459153898.22,8059441090.109369,4445472566.78858,0.0,1944875808.0148
2024-10-01,Business Unit 3,Category 13,Brand 51,24944494776.74,6078395386.73501,4479157827.548141,0.0,112699600.8633581
2024-11-01,Business Unit 3,Category 13,Brand 51,23414216862.969997,13993017079.25739,6224815635.2277,0.0,0.0
2024-12-01,Business Unit 3,Category 13,Brand 51,24363253502.89,11781891427.00816,0.0,0.0,0.0
2025-01-01,Business Unit 3,Category 13,Brand 51,23842833097.28099,16097341423.06336,2790105178.59108,0.0,571519039.2592599
2025-02-01,Business Unit 3,Category 13,Brand 51,22332680837.369,21890286233.34395,3793277472.132794,0.0,1103854704.05758
2025-03-01,Business Unit 3,Category 13,Brand 51,25766783914.9791,25742989565.45,3499247364.03389,0.0,579125736.5687699
2025-04-01,Business Unit 3,Category 13,Brand 51,26748919945.942043,14484824294.38053,2652026705.481066,0.0,316292354.132093
2025-05-01,Business Unit 3,Category 13,Brand 51,26625529426.476,19744352165.06041,6327271704.036407,0.0,1532431517.69726
2020-03-01,Business Unit 3,Category 13,Brand 52,0.0,4116425377.0,7903175390.31783,0.0,660975333.84599
2020-04-01,Business Unit 3,Category 13,Brand 52,0.0,7483267.38,0.0,0.0,0.0
2022-01-01,Business Unit 3,Category 13,Brand 53,147338318731.29718,1256636000.0,25919961102.82162,0.0,0.0
2022-02-01,Business Unit 3,Category 13,Brand 53,155582725824.11218,628318000.0,19646706414.50235,0.0,0.0
2022-03-01,Business Unit 3,Category 13,Brand 53,143895825733.134,8959814680.0,29793390595.86019,0.0,9581849500.0
2022-04-01,Business Unit 3,Category 13,Brand 53,137525123831.7491,4555305500.0,33469694274.64266,0.0,3141590000.0
2022-05-01,Business Unit 3,Category 13,Brand 53,171364889793.1776,4190881060.0,32996250689.48007,0.0,1570795000.0
2022-06-01,Business Unit 3,Category 13,Brand 53,173047585684.2897,6437233894.36121,17933256854.8543,0.0,0.0
2022-07-01,Business Unit 3,Category 13,Brand 53,183959598998.68323,1413715500.0,13297083922.28355,0.0,0.0
2022-08-01,Business Unit 3,Category 13,Brand 53,175600768977.72,1413715500.0,20236103154.04775,0.0,0.0
2022-09-01,Business Unit 3,Category 13,Brand 53,171103460999.028,1538059167.126946,20236103154.04775,0.0,0.0
2022-10-01,Business Unit 3,Category 13,Brand 53,171214986187.392,1160946379.30498,11479643571.02875,0.0,1099556500.0
2022-11-01,Business Unit 3,Category 13,Brand 53,202778563850.999,7723124251.63602,11115742205.76375,0.0,1256636000.0
2022-12-01,Business Unit 3,Category 13,Brand 53,169836440159.124,8879561627.568865,14627048990.26888,0.0,5969021000.0
2023-01-01,Business Unit 3,Category 13,Brand 53,150317632161.792,6642273698.98189,11066177852.41292,0.0,6267472050.0
2023-02-01,Business Unit 3,Category 13,Brand 53,144790281645.03,15116967566.6211,8819792684.80743,0.0,3672151175.3859
2023-03-01,Business Unit 3,Category 13,Brand 53,162520055296.56,12121216314.65875,15017899706.23456,0.0,7333542354.75636
2023-04-01,Business Unit 3,Category 13,Brand 53,156778582801.84998,5811941500.0,14908145699.18871,0.0,5840949060.24759
2023-05-01,Business Unit 3,Category 13,Brand 53,167908198818.832,2036881586.138665,4770639336.865729,0.0,2883058876.51962
2023-06-01,Business Unit 3,Category 13,Brand 53,147021528398.345,1413715500.0,4783610972.971294,0.0,1728994891.52488
2023-07-01,Business Unit 3,Category 13,Brand 53,156653494112.81998,7351320600.0,10107216998.7979,0.0,6684405936.321099
2023-08-01,Business Unit 3,Category 13,Brand 53,169003357092.832,7545607169.30692,10147295804.94859,0.0,11483437135.98685
2023-09-01,Business Unit 3,Category 13,Brand 53,173357193682.768,5026544000.0,7785595057.670928,0.0,11085664287.89616
2023-10-01,Business Unit 3,Category 13,Brand 53,187037953567.19998,3063179651.044903,7690575455.012143,0.0,4370697600.855289
2023-11-01,Business Unit 3,Category 13,Brand 53,187676198991.59998,5238886342.61116,7318946147.48397,0.0,2578998872.57429
2023-12-01,Business Unit 3,Category 13,Brand 53,167882312117.232,5921897150.0,4322151948.90263,0.0,8552667714.654832
2024-01-01,Business Unit 3,Category 13,Brand 53,170472156480.4424,4539597550.0,6389318778.37109,0.0,5113548996.732659
2024-02-01,Business Unit 3,Category 13,Brand 53,161991668127.2629,4272562400.0,6224292038.98876,0.0,5400171683.92274
2024-03-01,Business Unit 3,Category 13,Brand 53,150174566158.14938,5411388775.314158,6528673389.892008,0.0,2368366667.04599
2024-04-01,Business Unit 3,Category 13,Brand 53,174070089138.09558,6126174472.192299,6464608367.426246,0.0,5630796032.75329
2024-05-01,Business Unit 3,Category 13,Brand 53,167394803444.19678,6222092131.16649,3339278835.87876,0.0,3370064382.12844
2024-06-01,Business Unit 3,Category 13,Brand 53,159323666003.8403,3691368250.0,4247351649.187579,0.0,4247348966.269715
2024-07-01,Business Unit 3,Category 13,Brand 53,165192489411.55228,9823751930.0,5668759247.479649,0.0,4406510183.631139
2024-08-01,Business Unit 3,Category 13,Brand 53,165328101629.85672,5372118900.0,12098836952.7363,0.0,6326667504.620466
2024-09-01,Business Unit 3,Category 13,Brand 53,171266408360.83002,7037161600.0,13929147365.83636,0.0,6093944185.613958
2024-10-01,Business Unit 3,Category 13,Brand 53,149964672012.02,11064057590.86101,14034691809.14096,0.0,415110127.35271
2024-11-01,Business Unit 3,Category 13,Brand 53,156483508961.09998,12939910947.969,3557037505.8444,0.0,942477000.0
2024-12-01,Business Unit 3,Category 13,Brand 53,158596620934.85,8431394556.615915,0.0,0.0,0.0
2025-01-01,Business Unit 3,Category 13,Brand 53,150669324365.84,7090568630.0,7297198157.799333,0.0,1494742105.105193
2025-02-01,Business Unit 3,Category 13,Brand 53,139155145688.64,8582602419.89613,9412947797.84807,0.0,2739195009.735438
2025-03-01,Business Unit 3,Category 13,Brand 53,147710760407.6694,11683573210.0,8683317535.300089,0.0,4578679790.510037
2025-04-01,Business Unit 3,Category 13,Brand 53,144348291068.6325,12563269754.77716,8092081484.947467,0.0,2535892184.469809
2025-05-01,Business Unit 3,Category 13,Brand 53,151505964340.33002,7398444448.648563,5919060627.465048,0.0,1708464227.02567
2020-11-01,Business Unit 3,Category 14,Brand 54,0.0,712293509.5505219,0.0,0.0,0.0
2018-01-01,Business Unit 3,Category 14,Brand 55,389659518028.74396,6408895476.447351,17497503745.51868,0.0,0.0
2018-02-01,Business Unit 3,Category 14,Brand 55,347268106426.03204,6883208018.701882,16613433907.27952,0.0,0.0
2018-03-01,Business Unit 3,Category 14,Brand 55,391607702182.3559,17178371198.4528,11440162867.13509,0.0,3141590000.0
2018-04-01,Business Unit 3,Category 14,Brand 55,370610579426.48987,15972245680.37841,2340360204.221005,0.0,942477000.0
2018-05-01,Business Unit 3,Category 14,Brand 55,365614248097.51996,18974445023.27453,14061566838.3596,0.0,2042033500.0
2018-06-01,Business Unit 3,Category 14,Brand 55,367039529675.26404,6448599802.025569,12323794936.79653,0.0,2042033500.0
2018-07-01,Business Unit 3,Category 14,Brand 55,380119660277.32,5679787164.751937,27878739436.19343,0.0,1884954000.0
2018-08-01,Business Unit 3,Category 14,Brand 55,374834546141.57495,7349733400.856869,17661780516.32416,0.0,1884954000.0
2018-09-01,Business Unit 3,Category 14,Brand 55,341970901881.172,8013366624.021582,12452695743.17492,0.0,1099556500.0
2018-10-01,Business Unit 3,Category 14,Brand 55,351308395369.382,5165410712.99481,12707307750.35693,0.0,0.0
2018-11-01,Business Unit 3,Category 14,Brand 55,345504633941.424,6534874170.138638,11700007404.16962,0.0,12566359999.85298
2018-12-01,Business Unit 3,Category 14,Brand 55,345284550796.451,4964475560.231999,7287192114.303842,0.0,0.0
2019-01-01,Business Unit 3,Category 14,Brand 55,362357047899.679,4932296300.0,11393327907.69158,0.0,0.0
2019-02-01,Business Unit 3,Category 14,Brand 55,327245371684.75,9148258920.047386,20977423168.08804,0.0,4084067000.0
2019-03-01,Business Unit 3,Category 14,Brand 55,376252259943.168,13376949070.32261,10814871586.71204,0.0,4084067000.0
2019-04-01,Business Unit 3,Category 14,Brand 55,366479577386.04895,13187679205.88177,11569373450.66647,0.0,3141590000.0
2019-05-01,Business Unit 3,Category 14,Brand 55,384397409442.41,18268214653.23222,11157767471.11523,0.0,6283180000.0
2019-06-01,Business Unit 3,Category 14,Brand 55,375266603673.572,2442730399.665408,10996377067.74556,0.0,628318000.0
2019-07-01,Business Unit 3,Category 14,Brand 55,402484302394.713,9024040461.47554,15919499527.18885,0.0,0.0
2019-08-01,Business Unit 3,Category 14,Brand 55,393655191995.868,6153374820.401972,14751044075.48361,0.0,0.0
2019-09-01,Business Unit 3,Category 14,Brand 55,372839856402.875,6775071942.569998,17260754008.85766,0.0,0.0
2019-10-01,Business Unit 3,Category 14,Brand 55,388364219108.932,4523300267.216156,18165487076.94272,0.0,0.0
2019-11-01,Business Unit 3,Category 14,Brand 55,348506906677.125,4261147759.50153,23941471536.18088,0.0,5577071651.161779
2019-12-01,Business Unit 3,Category 14,Brand 55,375757249031.63794,3545999879.289918,20681131839.97908,0.0,12566360000.0
2020-01-01,Business Unit 3,Category 14,Brand 55,350271997394.742,4461057800.0,26774320582.91358,355781865.4343925,785397500.0
2020-02-01,Business Unit 3,Category 14,Brand 55,377194177111.82996,4508181650.0,28169682539.73478,355781865.4343925,0.0
2020-03-01,Business Unit 3,Category 14,Brand 55,389153686224.618,7594033793.305787,19217194896.45704,210622864.4816735,0.0
2020-04-01,Business Unit 3,Category 14,Brand 55,354579636275.41003,4855957253.018641,15090487110.3636,210622864.4816735,2356192500.0
2020-05-01,Business Unit 3,Category 14,Brand 55,299845951145.808,6377427700.0,13885221742.26165,392071615.6725723,2356192500.0
2020-06-01,Business Unit 3,Category 14,Brand 55,343979025687.02997,5183623500.0,21413997447.39429,392071615.6725723,0.0
2020-07-01,Business Unit 3,Category 14,Brand 55,325709824067.914,7658849252.786815,19311045079.94541,392071615.6725723,0.0
2020-08-01,Business Unit 3,Category 14,Brand 55,348947054745.849,4501898470.0,19807418004.89354,392071613.6305388,0.0
2020-09-01,Business Unit 3,Category 14,Brand 55,399994227266.955,4200945856.70593,18885295562.81126,392071613.6305388,0.0
2020-10-01,Business Unit 3,Category 14,Brand 55,361487256925.032,5839373863.88,20335253589.12414,392071613.6305388,0.0
2020-11-01,Business Unit 3,Category 14,Brand 55,366602391878.078,4032279230.026448,15449578163.51695,392071613.6305388,3457203596.876754
2020-12-01,Business Unit 3,Category 14,Brand 55,392479765783.209,1413715500.0,23636291160.81116,392071613.6305388,0.0
2021-01-01,Business Unit 3,Category 14,Brand 55,414604074380.64795,2836316683.030028,18776202723.04,355781853.65343,0.0
2021-02-01,Business Unit 3,Category 14,Brand 55,357885728095.944,7109881815.27697,29014774594.866,355781866.21979,0.0
2021-03-01,Business Unit 3,Category 14,Brand 55,361328528718.6,4065217460.0,22878449476.052,355781866.21979,0.0
2021-04-01,Business Unit 3,Category 14,Brand 55,344072648210.62,9646321656.08578,23314798105.83,355781866.21979,0.0
2021-05-01,Business Unit 3,Category 14,Brand 55,392700455255.052,4552163910.0,16855671472.926,355781866.21979,0.0
2021-06-01,Business Unit 3,Category 14,Brand 55,361252254054.99,1913228310.0,19075824957.792,355781866.21979,0.0
2021-07-01,Business Unit 3,Category 14,Brand 55,347110010307.508,2839997360.0,23058107426.3025,345185437.0877,0.0
2021-08-01,Business Unit 3,Category 14,Brand 55,348317398742.66797,6382835161.787499,22139555833.2655,345185437.0877,0.0
2021-09-01,Business Unit 3,Category 14,Brand 55,379302238979.655,3075616610.0,20910747566.247,366378295.35188,0.0
2021-10-01,Business Unit 3,Category 14,Brand 55,377716512944.862,1818980610.0,15870101125.8165,366378295.35188,0.0
2021-11-01,Business Unit 3,Category 14,Brand 55,384811981826.944,2312652418.7925,13884927106.147,345185437.0877,0.0
2021-12-01,Business Unit 3,Category 14,Brand 55,368323205026.23505,2368758860.0,14161694116.5695,366378295.35188,8353807938.021
